CustomerID,Recency,Frequency,Monetary,Cluster
16598,285,10,145.04999999999998,Hibernating
16600,4,62,813.52,Champions
16601,40,30,242.7,Needs Awareness
16602,36,29,528.08,At Risk
16603,74,34,482.47,At Risk
16607,17,172,3347.71,Champions
16609,15,276,5493.46,Champions
16610,219,6,75.66,Hibernating
16611,186,10,129.49,Hibernating
16612,32,66,1187.66,Promising Customer
16613,70,30,618.59,At Risk
16614,182,26,506.19,Needs Attention
16616,15,33,500.42,Promising Customer
16617,235,5,151.85,Hibernating
16618,31,96,2647.59,Promising Customer
16619,263,14,226.21,Hibernating
16620,3,9,178.96,Promising Customer
16621,51,29,813.48,At Risk
16623,245,5,129.45,Hibernating
16624,80,48,810.5699999999999,At Risk
16625,274,23,333.08,Needs Attention
16626,0,179,4413.1,Champions
16627,79,20,322.8,Needs Attention
16628,29,117,2188.05,Promising Customer
16629,73,60,408.63,Needs Awareness
16633,17,152,2883.1,Champions
16634,222,9,217.9,Hibernating
16637,32,69,1154.47,Promising Customer
16638,22,94,1680.72,Promising Customer
16639,31,50,1257.51,Promising Customer
16641,105,12,231.10000000000002,Needs Attention
16642,4,34,688.33,Champions
16643,245,27,487.51,Needs Attention
16644,177,62,833.78,At Risk
16647,169,14,214.06,Hibernating
16648,42,19,290.65999999999997,Needs Attention
16650,71,24,518.42,At Risk
16652,58,118,6773.97,Promising Customer
16653,16,69,1212.66,Champions
16654,141,29,601.27,At Risk
16655,17,258,3789.52,Champions
16656,22,73,8625.8,Champions
16657,9,192,874.43,Potential Customer
16658,368,8,123.24,Hibernating
16659,189,2,39.12,Hibernating
16660,16,16,1267.6499999999999,Loyal Customer
16665,362,9,135.39999999999998,Hibernating
16666,19,32,118.98,Needs Awareness
16667,68,52,567.1800000000001,At Risk
16668,15,20,306.71999999999997,Promising Customer
16669,23,156,1348.88,Promising Customer
16670,16,252,4095.9,Champions
16671,28,6,1692.27,Loyal Customer
16672,2,114,8134.9400000000005,Champions
16674,54,93,304.24,Needs Awareness
16676,33,89,1592.1200000000001,Promising Customer
16678,2,163,3109.99,Champions
16679,366,3,129.75,Hibernating
16680,43,10,183.7,Needs Attention
16681,72,44,1770.34,At Risk
16682,4,30,1028.0,Champions
16684,4,277,66653.56,Champions
16685,61,62,324.24,Needs Awareness
16686,47,544,2959.88,Promising Customer
16688,1,62,1260.86,Champions
16689,75,13,422.59999999999997,Needs Attention
16690,72,12,225.57999999999998,Needs Attention
16692,256,3,1276.0,Can't Lose Them
16693,68,59,477.86,Needs Awareness
16696,135,10,657.9000000000001,Can't Lose Them
16697,241,21,112.75,Hibernating
16698,226,5,1998.0,Can't Lose Them
16700,8,308,5076.55,Champions
16701,8,144,5398.3,Champions
16705,0,270,14034.99,Champions
16706,37,123,531.35,Needs Awareness
16708,45,27,656.63,At Risk
16709,84,79,3029.87,Promising Customer
16710,19,394,2467.99,Champions
16711,3,22,1651.03,Loyal Customer
16712,9,438,3611.31,Champions
16713,18,619,6910.78,Champions
16714,218,87,1129.06,At Risk
16715,78,19,301.71999999999997,Needs Attention
16716,266,2,901.2,Can't Lose Them
16717,23,198,3843.08,Champions
16718,369,44,606.0500000000001,Needs Attention
16719,14,196,1770.22,Champions
16720,26,25,152.95,Needs Awareness
16721,262,37,292.47,About to Sleep
16722,17,225,4730.81,Champions
16723,91,42,576.4,At Risk
16725,302,145,758.27,Needs Awareness
16726,26,178,1358.74,Promising Customer
16727,364,44,256.32,About to Sleep
16728,46,263,1048.28,Potential Customer
16729,38,656,7205.33,Promising Customer
16730,52,82,743.11,Promising Customer
16732,31,28,603.75,At Risk
16734,52,52,646.76,At Risk
16735,78,116,2247.41,Promising Customer
16737,53,1,417.59999999999997,Can't Lose Them
16738,297,1,3.75,Hibernating
16739,176,13,323.0,Needs Attention
16742,46,1,464.9,Can't Lose Them
16743,29,190,2213.13,Promising Customer
16744,11,236,1291.91,Potential Customer
16745,86,355,7180.7,Promising Customer
16746,4,444,6680.11,Champions
16747,37,42,836.06,Promising Customer
16748,17,69,1515.9,Champions
16750,44,95,623.93,Needs Awareness
16751,30,25,1764.72,Loyal Customer
16752,372,9,207.5,Hibernating
16753,58,34,223.92000000000002,About to Sleep
16754,372,2,2002.4,Can't Lose Them
16755,114,165,1475.43,At Risk
16756,214,13,239.4,Hibernating
16757,318,7,106.83000000000001,Hibernating
16758,65,22,369.34000000000003,Needs Attention
16759,7,42,789.79,Champions
16761,96,13,316.62,Needs Attention
16762,19,63,1207.24,Promising Customer
16763,198,23,611.85,Needs Attention
16764,3,700,2790.9500000000003,Champions
16765,294,1,34.0,Hibernating
16766,273,34,1145.6,At Risk
16767,30,221,5575.56,Promising Customer
16768,47,54,478.09000000000003,Needs Awareness
16769,260,38,361.54,About to Sleep
16770,57,140,757.1,Needs Awareness
16771,33,254,2242.61,Promising Customer
16773,57,26,171.59,About to Sleep
16774,67,48,661.52,At Risk
16775,10,157,1691.51,Champions
16776,60,71,371.54,Needs Awareness
16777,80,48,222.62,About to Sleep
16778,74,16,245.94,Needs Attention
16779,2,331,10611.720000000001,Champions
16780,100,59,422.24,Needs Awareness
16781,372,17,311.25,Needs Attention
16782,10,183,2267.9500000000003,Champions
16784,19,3,107.6,Hibernating
16788,123,148,594.39,Needs Awareness
16789,8,5,80.8,Needs Attention
16790,3,93,1545.6200000000001,Champions
16791,29,314,1705.78,Potential Customer
16792,282,12,110.38000000000001,Hibernating
16793,57,16,243.84,Needs Attention
16794,1,278,1196.5,Champions
16795,365,66,414.88,About to Sleep
16796,89,18,305.62,Needs Attention
16800,11,156,1162.65,Champions
16801,163,75,1594.23,At Risk
16803,65,24,332.3,Needs Attention
16804,23,60,536.99,Promising Customer
16805,173,98,460.59,Needs Awareness
16806,103,93,762.16,Needs Awareness
16807,142,67,1121.59,At Risk
16808,99,23,288.42,Needs Attention
16809,23,149,914.69,Potential Customer
16810,192,15,309.54,Needs Attention
16811,4,28,547.07,Champions
16812,360,15,479.35,Needs Attention
16813,8,426,1652.18,Champions
16814,14,319,6416.7,Champions
16816,103,28,417.06,Needs Attention
16817,2,86,1604.75,Champions
16818,10,188,3349.57,Champions
16820,95,26,497.61,Needs Attention
16823,227,38,358.38,About to Sleep
16824,15,26,460.64,Promising Customer
16825,38,28,775.1800000000001,At Risk
16826,51,22,341.7,At Risk
16828,93,8,128.5,Hibernating
16829,156,11,197.22,Hibernating
16830,38,23,325.91,At Risk
16832,184,12,199.15,Hibernating
16833,1,47,1106.53,Champions
16834,227,24,413.46,Needs Attention
16835,128,10,180.85,Hibernating
16836,39,11,251.87,Needs Attention
16837,31,165,3170.98,Promising Customer
16838,197,25,588.85,Needs Attention
16839,8,266,16594.35,Champions
16841,36,116,1869.82,Promising Customer
16842,100,63,1264.19,At Risk
16843,42,378,10196.57,Promising Customer
16846,50,11,214.32,Needs Attention
16847,43,12,193.44,Needs Attention
16848,52,14,281.42,Needs Attention
16849,186,8,124.57,Hibernating
16850,333,19,332.41,Needs Attention
16851,4,20,342.45,Champions
16852,10,9,144.91000000000003,At Risk
16855,23,19,328.4,At Risk
16856,14,2,35.400000000000006,Hibernating
16858,368,10,375.69000000000005,Hibernating
16859,144,52,747.81,At Risk
16861,59,6,173.76,Hibernating
16863,31,26,502.8,At Risk
16866,140,11,207.73999999999998,Hibernating
16869,22,127,817.12,Potential Customer
16871,22,137,2812.34,Champions
16872,77,7,680.02,Can't Lose Them
16873,4,279,7123.62,Champions
16875,67,112,2095.53,Promising Customer
16877,12,156,846.62,Potential Customer
16878,84,3,13.3,Hibernating
16880,30,174,1491.43,Promising Customer
16881,66,1,432.0,Can't Lose Them
16882,66,39,705.12,At Risk
16883,187,37,272.48,About to Sleep
16884,37,26,429.84000000000003,At Risk
16885,15,96,450.41,Potential Customer
16887,35,36,192.32999999999998,Needs Awareness
16889,194,135,1578.67,At Risk
16891,1,186,742.43,Potential Customer
16892,1,97,518.19,Potential Customer
16893,366,45,145.93,About to Sleep
16895,64,62,202.27,Needs Awareness
16897,299,37,289.78,About to Sleep
16898,26,157,501.03,Potential Customer
16899,7,123,1271.06,Champions
16900,16,79,887.11,Champions
16902,116,44,1706.88,At Risk
16903,29,56,363.2,Needs Awareness
16904,4,665,3653.75,Champions
16905,5,199,3037.6,Champions
16906,81,86,559.59,Needs Awareness
16907,29,140,928.76,Potential Customer
16909,72,18,379.14,Needs Attention
16910,4,545,1508.96,Champions
16912,28,100,2555.58,Promising Customer
16913,290,8,113.44,Hibernating
16914,36,30,183.76,Needs Awareness
16915,9,57,621.6800000000001,Potential Customer
16916,23,136,562.41,Potential Customer
16917,276,9,391.52,Needs Attention
16918,49,128,1068.82,Promising Customer
16919,156,326,2592.25,Promising Customer
16921,61,55,154.18,Needs Awareness
16923,12,626,7069.08,Champions
16924,21,81,829.89,Promising Customer
16926,371,14,230.25,Hibernating
16927,115,6,543.05,Can't Lose Them
16928,80,204,2814.7,Promising Customer
16929,3,77,1295.39,Champions
16930,26,53,378.89,Needs Awareness
16931,5,886,4554.87,Champions
16932,53,48,150.23000000000002,Needs Awareness
16933,1,44,563.23,Champions
16934,54,61,931.03,At Risk
16936,25,56,261.9,Needs Awareness
16938,8,235,2711.6800000000003,Champions
16940,52,305,3049.88,Promising Customer
16942,12,277,1904.99,Champions
16943,211,33,816.73,At Risk
16945,21,249,4345.5,Champions
16947,235,21,406.48,Needs Attention
16948,138,19,435.02,Needs Attention
16949,3,60,1286.27,Champions
16950,56,42,1178.56,At Risk
16951,134,86,1277.75,At Risk
16952,109,16,167.61,Hibernating
16953,30,1,20.8,Hibernating
16954,0,54,2085.08,Champions
16955,184,25,518.67,Needs Attention
16956,17,16,308.74,At Risk
16957,239,16,416.64,Needs Attention
16959,87,7,117.35000000000001,Hibernating
16960,38,101,507.05,Needs Awareness
16961,116,14,234.17,Needs Attention
16963,187,7,110.55000000000001,Hibernating
16965,226,26,201.19,About to Sleep
16966,8,28,2154.97,Loyal Customer
16967,189,21,319.02,Needs Attention
16968,4,31,439.43,Champions
16969,39,42,650.41,Promising Customer
16971,38,41,357.21,Needs Awareness
16976,267,2,251.51999999999998,Hibernating
16978,77,39,344.33,About to Sleep
16979,3,89,1852.0,Champions
16980,255,81,1028.46,At Risk
16982,60,22,384.06,At Risk
16983,12,143,1905.87,Champions
16984,88,400,4459.52,Promising Customer
16985,17,120,5464.12,Champions
16986,29,3,1873.2,Loyal Customer
16987,3,128,1616.8,Champions
16988,5,7,126.12,At Risk
16989,7,12,1133.25,Loyal Customer
16990,218,1,179.0,Hibernating
16992,10,93,1614.31,Champions
16996,30,37,1456.96,Promising Customer
16997,288,12,702.0,Needs Attention
16998,149,4,295.0,Hibernating
16999,23,23,484.82,At Risk
17001,0,169,3989.57,Champions
17002,85,49,1493.73,At Risk
17004,46,43,1312.1399999999999,Promising Customer
17006,4,44,781.78,Champions
17007,50,52,889.9300000000001,Promising Customer
17010,18,11,195.36,At Risk
17011,30,15,270.9,At Risk
17014,8,72,583.4300000000001,Potential Customer
17015,28,214,1838.6100000000001,Promising Customer
17017,2,252,8694.26,Champions
17018,40,16,920.1,Can't Lose Them
17019,11,228,1258.08,Potential Customer
17022,31,7,71.0,Hibernating
17024,45,3,95.85,Hibernating
17025,60,9,357.77,Needs Attention
17026,185,4,154.82999999999998,Hibernating
17027,78,148,877.5600000000001,Needs Awareness
17029,110,2,716.0,Can't Lose Them
17030,63,11,146.87,Hibernating
17031,11,22,380.35,Promising Customer
17033,86,28,1030.14,At Risk
17034,16,30,745.52,Promising Customer
17035,245,28,433.53000000000003,Needs Attention
17037,87,75,1267.32,At Risk
17038,30,22,112.4,About to Sleep
17040,137,15,449.73,Needs Attention
17041,26,69,1071.49,Promising Customer
17042,2,97,1036.58,Champions
17043,32,102,1735.18,Promising Customer
17044,25,6,948.48,Loyal Customer
17045,113,22,339.44,Needs Attention
17046,157,22,642.02,Needs Attention
17047,85,65,1100.9,At Risk
17048,117,43,925.35,At Risk
17049,2,317,5655.03,Champions
17050,96,308,3185.64,Promising Customer
17051,194,42,240.89000000000001,About to Sleep
17052,28,83,399.09,Potential Customer
17053,130,13,498.48,Needs Attention
17054,28,83,1356.33,Promising Customer
17058,81,62,1179.89,At Risk
17059,29,514,3080.39,Promising Customer
17060,266,5,234.24,Hibernating
17061,73,99,5232.2300000000005,Promising Customer
17062,313,69,533.33,About to Sleep
17063,21,78,1461.14,Promising Customer
17064,58,61,855.45,At Risk
17068,12,296,4552.14,Champions
17069,28,143,2709.7000000000003,Promising Customer
17070,114,62,304.24,Needs Awareness
17071,28,140,2429.03,Promising Customer
17073,17,174,1446.09,Champions
17075,17,77,834.12,Potential Customer
17076,36,25,841.0799999999999,At Risk
17078,36,28,378.2,At Risk
17079,78,2,118.80000000000001,Hibernating
17080,22,8,287.62,Can't Lose Them
17081,25,63,288.91,Needs Awareness
17082,33,81,2003.85,Promising Customer
17083,109,52,1405.78,At Risk
17084,35,149,2747.9900000000002,Promising Customer
17085,123,186,1562.4,At Risk
17086,7,96,2050.08,Champions
17088,28,115,1991.01,Promising Customer
17090,4,61,1974.65,Champions
17091,2,195,3827.76,Champions
17092,50,124,1774.03,Promising Customer
17094,322,14,302.0,Hibernating
17095,22,74,1324.16,Promising Customer
17096,15,48,1022.13,Champions
17097,2,211,954.42,Potential Customer
17100,18,65,971.74,Promising Customer
17101,10,42,1621.73,Champions
17102,261,1,25.5,Hibernating
17105,159,90,665.78,Needs Awareness
17107,33,416,10797.48,Promising Customer
17109,29,116,881.29,Promising Customer
17110,165,12,163.29999999999998,Hibernating
17111,47,29,231.61,About to Sleep
17114,5,123,801.12,Potential Customer
17115,8,39,837.5,Champions
17117,288,9,116.19999999999999,Hibernating
17118,317,10,157.02,Hibernating
17119,3,35,606.91,Champions
17120,233,18,307.46,Needs Attention
17122,119,7,138.32,Hibernating
17123,161,9,345.29999999999995,Needs Attention
17124,185,31,294.24,About to Sleep
17125,50,35,230.5,Needs Awareness
17126,152,248,989.45,Needs Awareness
17128,334,14,157.09,Hibernating
17131,5,134,2463.17,Champions
17133,15,27,4892.240000000001,Loyal Customer
17134,106,23,413.2,Needs Attention
17135,16,52,1139.73,Promising Customer
17138,275,24,380.5,Needs Attention
17139,15,477,10650.77,Champions
17140,247,18,454.12,Needs Attention
17142,239,15,579.0,Needs Attention
17144,1,48,984.57,Champions
17146,105,35,749.78,At Risk
17147,22,81,1714.59,Promising Customer
17148,51,9,124.88,Hibernating
17152,194,14,1689.5,Can't Lose Them
17153,24,14,213.78,Needs Attention
17154,75,23,329.34,Needs Attention
17155,17,20,251.70000000000002,Needs Awareness
17157,7,13,319.0,Promising Customer
17158,32,67,1266.97,Promising Customer
17159,21,101,1538.88,Promising Customer
17160,31,229,3518.03,Promising Customer
17162,28,104,1715.46,Promising Customer
17163,21,5,293.1,Can't Lose Them
17164,32,144,2467.35,Promising Customer
17165,284,10,158.68,Hibernating
17166,38,12,206.34,Needs Attention
17169,57,54,835.78,At Risk
17171,289,16,224.91,Hibernating
17172,78,15,317.76,Needs Attention
17173,5,86,3766.6,Champions
17174,217,4,59.9,Hibernating
17175,44,63,1443.69,Promising Customer
17176,201,15,306.13,Needs Attention
17179,178,80,711.79,At Risk
17180,56,125,783.97,Needs Awareness
17181,57,23,239.92000000000002,About to Sleep
17183,7,73,3347.31,Champions
17186,46,2,144.0,Hibernating
17187,226,10,203.95,Hibernating
17188,11,84,2474.23,Champions
17189,106,60,383.75,Needs Awareness
17190,58,19,444.74,At Risk
17191,28,236,2093.68,Promising Customer
17193,35,32,1699.3000000000002,Loyal Customer
17194,273,29,262.62,About to Sleep
17197,29,29,1013.01,Promising Customer
17198,23,96,692.22,Potential Customer
17201,53,38,289.78,Needs Awareness
17203,35,148,3560.08,Promising Customer
17204,175,57,1564.56,At Risk
17205,53,13,384.08,Needs Attention
17206,53,7,204.24,Needs Attention
17211,26,211,2317.2200000000003,Promising Customer
17212,253,4,226.85,Hibernating
17213,40,157,2781.23,Promising Customer
17214,60,101,1059.1200000000001,Promising Customer
17217,234,9,113.5,Hibernating
17218,4,271,1951.97,Champions
17219,31,25,114.23,About to Sleep
17220,24,467,3187.55,Champions
17221,7,62,334.48,Potential Customer
17222,65,27,328.65,About to Sleep
17223,310,48,416.89,About to Sleep
17226,308,21,393.49,Needs Attention
17227,18,47,939.32,Promising Customer
17228,15,208,1906.09,Champions
17229,96,47,318.76,About to Sleep
17230,264,69,3638.41,At Risk
17231,12,531,3124.72,Champions
17232,2,35,417.77,Champions
17233,35,25,190.88,About to Sleep
17234,182,14,149.89000000000001,Hibernating
17235,25,29,550.06,Promising Customer
17236,12,105,916.13,Potential Customer
17237,11,19,314.69,Promising Customer
17238,2,555,3719.1,Champions
17239,312,15,382.5,Needs Attention
17242,108,40,1135.04,At Risk
17243,1,387,8540.05,Champions
17244,53,31,954.9,At Risk
17245,204,9,171.45,Hibernating
17247,15,54,280.09000000000003,Potential Customer
17248,120,69,318.65,Needs Awareness
17250,3,56,381.97,Potential Customer
17251,362,37,269.83,About to Sleep
17252,116,86,348.91,Needs Awareness
17253,18,18,178.26,Needs Awareness
17254,4,111,271.19,Potential Customer
17255,40,74,291.48,Needs Awareness
17256,107,16,240.0,Needs Attention
17259,148,116,581.23,Needs Awareness
17262,52,12,1253.3600000000001,Can't Lose Them
17263,208,23,63.440000000000005,About to Sleep
17265,138,122,550.01,Needs Awareness
17266,2,73,296.58,Potential Customer
17267,127,37,317.2,About to Sleep
17268,107,6,763.64,Can't Lose Them
17272,42,114,2148.63,Promising Customer
17274,35,25,107.82,About to Sleep
17277,227,69,1065.3500000000001,At Risk
17278,241,15,246.04,Hibernating
17279,57,9,187.82999999999998,Hibernating
17282,130,89,1685.46,At Risk
17284,60,291,1647.48,Promising Customer
17286,21,44,151.37,Needs Awareness
17287,26,122,1049.06,Promising Customer
17288,9,140,1417.63,Champions
17289,31,104,931.02,Promising Customer
17290,3,96,513.01,Potential Customer
17291,308,1,550.8000000000001,Needs Attention
17293,8,132,1854.06,Champions
17295,28,68,547.0,Promising Customer
17297,17,49,128.18,Needs Awareness
17298,101,30,498.42,At Risk
17299,11,55,656.61,Champions
17301,21,59,163.24,Needs Awareness
17302,14,79,1135.63,Champions
17303,361,53,250.04,About to Sleep
17306,10,66,8631.31,Champions
17309,95,12,82.75,Hibernating
17311,78,55,1384.85,At Risk
17312,138,14,644.3,Can't Lose Them
17313,31,24,2328.84,Loyal Customer
17314,24,131,2527.92,Promising Customer
17315,1,471,6281.23,Champions
17317,46,9,2600.34,Loyal Customer
17320,100,73,1200.6200000000001,At Risk
17321,8,99,657.16,Potential Customer
17323,15,195,906.52,Potential Customer
17324,17,49,986.48,Promising Customer
17325,280,6,96.8,Hibernating
17329,14,33,523.11,Promising Customer
17330,22,6,363.9,Can't Lose Them
17331,123,1,175.2,Hibernating
17333,85,28,494.25,At Risk
17334,302,11,307.02,Hibernating
17337,151,521,1981.06,Promising Customer
17338,17,721,6493.54,Champions
17339,94,9,243.36,Hibernating
17340,29,407,12353.29,Promising Customer
17341,156,157,682.29,Needs Awareness
17343,355,17,193.64,Hibernating
17344,46,31,157.62,About to Sleep
17345,15,83,519.6899999999999,Potential Customer
17346,3,483,2622.88,Champions
17347,86,1,228.96,Hibernating
17348,14,213,1156.6,Potential Customer
17349,179,8,98.25,Hibernating
17350,8,70,1281.32,Champions
17351,36,27,587.15,At Risk
17353,129,8,1740.0,Can't Lose Them
17354,50,16,1393.06,Can't Lose Them
17356,311,19,178.22,Hibernating
17357,24,44,384.39,Needs Awareness
17358,303,58,360.81,About to Sleep
17359,11,15,127.86,Needs Awareness
17360,17,125,568.24,Potential Customer
17361,49,29,488.2,At Risk
17362,239,35,312.23,About to Sleep
17364,0,406,4462.68,Champions
17365,12,465,4767.36,Champions
17367,238,33,167.55,About to Sleep
17368,23,107,1878.87,Promising Customer
17370,72,33,446.18,At Risk
17371,17,86,418.4,Potential Customer
17372,40,251,1337.18,Promising Customer
17373,40,57,646.92,Promising Customer
17374,218,28,495.77,Needs Attention
17375,199,69,400.1,About to Sleep
17376,70,24,203.2,About to Sleep
17377,23,404,4058.32,Champions
17379,11,78,389.71999999999997,Potential Customer
17381,8,109,20275.61,Champions
17382,65,2,65.4,Hibernating
17383,4,49,193.39000000000001,Potential Customer
17384,19,15,336.4,At Risk
17385,14,45,256.11,Potential Customer
17386,7,28,2686.42,Loyal Customer
17387,19,76,746.81,Promising Customer
17388,77,15,1259.56,Can't Lose Them
17389,0,213,31833.68,Champions
17391,163,3,508.8,Can't Lose Them
17392,306,56,417.27,About to Sleep
17394,219,4,203.86999999999998,Hibernating
17396,39,27,7330.8,Loyal Customer
17397,22,89,681.41,Potential Customer
17398,114,38,653.38,At Risk
17400,126,206,2097.84,Promising Customer
17402,4,59,2633.85,Champions
17403,36,32,263.92,Needs Awareness
17404,4,198,31906.82,Champions
17405,1,82,1031.41,Champions
17406,333,111,2184.42,At Risk
17408,163,2,32.65,Hibernating
17409,184,13,771.85,Can't Lose Them
17410,16,64,1214.72,Champions
17411,12,41,778.94,Promising Customer
17412,2,66,1258.06,Champions
17414,43,6,778.0,Can't Lose Them
17415,79,14,507.84,Can't Lose Them
17416,29,269,6893.42,Promising Customer
17418,42,30,463.46000000000004,At Risk
17419,11,206,4226.57,Champions
17420,50,30,598.83,At Risk
17422,16,117,1979.37,Champions
17423,46,26,698.41,At Risk
17425,19,43,759.17,Promising Customer
17426,8,271,5037.26,Champions
17427,71,2,100.8,Hibernating
17428,0,328,17256.85,Champions
17429,128,39,524.9200000000001,At Risk
17430,32,14,265.76,Needs Attention
17431,313,43,403.3,About to Sleep
17432,18,48,365.76,Potential Customer
17433,88,54,303.15999999999997,Needs Awareness
17434,2,134,2373.82,Champions
17436,1,9,216.29999999999998,Champions
17438,253,17,388.45000000000005,Needs Attention
17440,156,5,186.42000000000002,Hibernating
17442,36,135,2248.56,Promising Customer
17443,219,1,534.24,Can't Lose Them
17444,147,135,2940.04,At Risk
17446,176,9,120.9,Hibernating
17447,40,36,541.53,At Risk
17449,2,276,2519.21,Champions
17450,8,336,194390.79,Champions
17451,1,100,1721.4,Champions
17453,17,19,486.71999999999997,Promising Customer
17454,192,61,517.53,At Risk
17455,203,8,131.7,Hibernating
17456,365,17,249.86,Hibernating
17457,126,19,1737.7,Can't Lose Them
17458,15,54,316.5,Potential Customer
17459,43,111,657.3,Needs Awareness
17460,94,29,622.4300000000001,At Risk
17461,22,106,735.82,Potential Customer
17462,60,27,675.69,At Risk
17463,16,208,1875.86,Champions
17464,158,9,289.96000000000004,Hibernating
17466,10,41,763.28,Champions
17468,10,5,137.0,Needs Attention
17469,16,88,1870.97,Champions
17470,44,78,1125.07,Promising Customer
17472,191,174,697.54,Needs Awareness
17475,79,14,194.37,Needs Attention
17480,77,29,511.82,At Risk
17481,3,82,1255.59,Champions
17483,65,21,414.04,Needs Attention
17486,261,24,396.87,Needs Attention
17489,58,29,376.64,At Risk
17490,0,76,2092.32,Champions
17491,1,109,3558.87,Champions
17492,248,12,374.57,Needs Attention
17495,7,27,497.56,Champions
17496,358,10,271.05,Hibernating
17498,75,17,272.22,Needs Attention
17499,289,40,622.88,Needs Attention
17500,17,5,1138.0,Loyal Customer
17501,220,18,288.6,Needs Attention
17502,9,28,689.1,Champions
17503,2,38,558.96,Champions
17504,206,127,2997.0299999999997,At Risk
17505,161,52,1145.84,At Risk
17506,75,14,302.2,Needs Attention
17507,261,88,605.58,At Risk
17508,280,22,387.31,Needs Attention
17509,57,364,6083.64,Promising Customer
17510,24,20,308.48,At Risk
17511,2,963,91062.38,Champions
17512,28,105,2924.9900000000002,Promising Customer
17513,72,6,513.2,Can't Lose Them
17514,128,40,208.65,About to Sleep
17515,31,87,639.02,Promising Customer
17516,15,135,764.88,Potential Customer
17517,308,11,153.94,Hibernating
17519,17,82,1844.02,Champions
17520,53,30,546.81,At Risk
17521,29,45,723.2099999999999,Promising Customer
17522,1,73,1070.71,Champions
17523,11,33,652.74,Promising Customer
17524,361,6,145.0,Hibernating
17525,359,9,422.70000000000005,Needs Attention
17526,4,19,1195.8999999999999,Loyal Customer
17527,53,47,939.37,At Risk
17528,1,253,3628.5,Champions
17530,1,390,2367.12,Champions
17531,190,14,296.7,Needs Attention
17534,53,9,223.36,Needs Attention
17535,280,13,164.4,Hibernating
17536,177,3,76.5,Hibernating
17537,29,74,887.67,Promising Customer
17538,25,9,98.42,Hibernating
17540,24,25,578.9,Promising Customer
17542,269,25,170.75,About to Sleep
17545,43,141,642.32,Needs Awareness
17548,233,5,103.3,Hibernating
17549,23,6,148.86,Needs Attention
17550,197,42,267.16,About to Sleep
17551,359,39,290.34,About to Sleep
17552,60,49,930.41,At Risk
17553,129,2,1487.6,Can't Lose Them
17554,1,88,1952.45,Champions
17555,19,105,480.31,Potential Customer
17556,205,6,157.9,Hibernating
17557,14,34,541.46,Promising Customer
17560,94,26,854.95,At Risk
17561,19,45,165.12,Needs Awareness
17562,14,63,1122.38,Champions
17564,24,49,454.01,Needs Awareness
17566,8,142,869.77,Potential Customer
17567,7,165,4331.48,Champions
17569,332,29,344.14,Needs Attention
17571,50,271,1425.67,Promising Customer
17572,71,12,226.75000000000003,Needs Attention
17573,29,25,380.6,At Risk
17574,242,8,185.65,Hibernating
17576,8,402,3564.83,Champions
17578,218,5,143.45999999999998,Hibernating
17579,4,50,448.90000000000003,Potential Customer
17580,252,45,215.72,About to Sleep
17581,0,439,11025.24,Champions
17582,236,29,175.27,About to Sleep
17584,7,35,1242.3,Champions
17585,109,208,1116.68,Needs Awareness
17588,100,23,1240.2,Can't Lose Them
17589,60,253,2404.17,Promising Customer
17590,2,196,1468.02,Champions
17591,73,157,2203.67,Promising Customer
17593,3,212,3923.86,Champions
17594,85,50,993.18,At Risk
17595,12,82,386.69,Potential Customer
17596,23,265,2806.69,Champions
17597,213,55,2044.3700000000001,At Risk
17600,17,13,161.67000000000002,Needs Awareness
17601,239,9,116.00999999999999,Hibernating
17602,2,551,5054.42,Champions
17603,78,11,394.72,Needs Attention
17604,217,63,309.36,About to Sleep
17608,33,56,191.99,Needs Awareness
17609,40,233,1105.78,Promising Customer
17611,7,567,3961.12,Champions
17612,53,135,2048.45,Promising Customer
17613,22,306,4544.55,Champions
17614,57,98,386.32,Needs Awareness
17615,130,14,329.6,Needs Attention
17616,173,3,571.1999999999999,Can't Lose Them
17618,5,67,930.28,Champions
17619,312,74,214.37,About to Sleep
17620,59,4,81.44,Hibernating
17621,21,26,1379.9,Loyal Customer
17623,32,33,527.0500000000001,At Risk
17624,14,50,843.48,Promising Customer
17625,18,306,2020.4,Champions
17628,81,5,75.75,Hibernating
17629,5,123,1814.12,Champions
17630,169,26,503.59999999999997,Needs Attention
17631,1,39,528.33,Champions
17633,31,70,1324.84,Promising Customer
17634,36,296,2358.59,Promising Customer
17636,19,20,285.56,At Risk
17637,31,35,547.0600000000001,At Risk
17639,276,7,108.5,Hibernating
17640,86,5,621.66,Can't Lose Them
17642,119,40,712.29,At Risk
17643,373,8,101.55,Hibernating
17644,1,157,2895.64,Champions
17646,219,51,1008.39,At Risk
17647,65,7,133.06,Hibernating
17648,60,91,1797.5,Promising Customer
17649,138,52,868.49,At Risk
17650,21,8,166.08,Needs Attention
17651,11,232,3945.0,Champions
17652,25,259,4867.72,Champions
17653,36,44,1207.56,Promising Customer
17654,277,22,117.55,Hibernating
17655,10,91,2638.94,Champions
17656,73,82,1674.69,Promising Customer
17658,25,19,595.42,At Risk
17659,17,158,2999.46,Champions
17660,141,38,178.75,About to Sleep
17663,25,86,1802.91,Promising Customer
17664,18,43,604.64,Promising Customer
17666,3,18,728.16,Loyal Customer
17667,66,116,2055.51,Promising Customer
17668,1,15,347.75,Champions
